year,month,day,hour,minute,second,latitude,longitude,depth,mag_type,magnitude,time
2022,9,10,20,32,58.35,29.426,102.153,6,ML,0.4,2022-09-10 20:32:58.350
2022,9,10,20,34,53.87,29.833,101.979,11,ML,1.6,2022-09-10 20:34:53.870
2022,9,10,20,39,45.06,29.17,105.527,5,ML,0.9,2022-09-10 20:39:45.060
2022,9,10,20,41,31.63,29.614,102.045,15,ML,0.3,2022-09-10 20:41:31.630
2022,9,10,20,46,0.03,29.638,102.131,10,ML,0.5,2022-09-10 20:46:00.030
2022,9,10,20,49,32.99,29.504,101.952,10,ML,1.2,2022-09-10 20:49:32.990
2022,9,10,20,58,53.86,29.677,102.086,12,ML,0.8,2022-09-10 20:58:53.860
2022,9,10,20,59,34.1,29.647,102.036,12,ML,0.6,2022-09-10 20:59:34.100
2022,9,10,21,0,8.43,29.64,102.024,10,ML,1.5,2022-09-10 21:00:08.430
2022,9,10,21,2,10.89,29.647,102.027,12,ML,2.1,2022-09-10 21:02:10.890
2022,9,10,21,3,57.0,29.401,102.176,5,ML,1.1,2022-09-10 21:03:57.000
2022,9,10,21,5,33.62,29.565,102.078,12,ML,0.4,2022-09-10 21:05:33.620
2022,9,10,21,5,56.08,29.609,102.112,4,ML,0.5,2022-09-10 21:05:56.080
2022,9,10,21,6,38.19,29.462,102.216,13,ML,0.4,2022-09-10 21:06:38.190
2022,9,10,21,7,22.19,29.452,102.16,9,ML,0.5,2022-09-10 21:07:22.190
2022,9,10,21,8,31.51,29.458,102.162,9,ML,0.5,2022-09-10 21:08:31.510
2022,9,10,21,12,10.36,29.647,102.032,15,ML,0.6,2022-09-10 21:12:10.360
2022,9,10,21,13,53.87,29.641,102.027,9,ML,1.0,2022-09-10 21:13:53.870
2022,9,10,21,17,18.7,29.572,102.125,17,ML,0.2,2022-09-10 21:17:18.700
2022,9,10,21,20,7.42,29.425,102.159,8,ML,0.3,2022-09-10 21:20:07.420
2022,9,10,21,22,55.1,29.403,102.166,7,ML,1.2,2022-09-10 21:22:55.100
2022,9,10,21,23,6.44,29.765,102.04,10,ML,1.8,2022-09-10 21:23:06.440
2022,9,10,21,30,22.09,29.65,102.095,14,ML,0.8,2022-09-10 21:30:22.090
2022,9,10,21,31,16.98,29.408,102.202,10,ML,1.4,2022-09-10 21:31:16.980
2022,9,10,21,32,48.23,29.738,102.009,9,ML,0.9,2022-09-10 21:32:48.230
2022,9,10,21,33,33.79,29.576,102.041,5,ML,1.2,2022-09-10 21:33:33.790
2022,9,10,21,40,22.41,29.644,102.142,11,ML,0.6,2022-09-10 21:40:22.410
2022,9,10,21,40,41.4,29.405,102.202,12,ML,2.4,2022-09-10 21:40:41.400
2022,9,10,21,58,26.47,29.883,101.995,11,ML,0.8,2022-09-10 21:58:26.470
2022,9,10,22,3,25.62,29.44,102.178,5,ML,1.2,2022-09-10 22:03:25.620
2022,9,10,22,14,37.77,29.496,102.194,10,ML,0.7,2022-09-10 22:14:37.770
2022,9,10,22,15,27.34,29.793,102.01,12,ML,0.7,2022-09-10 22:15:27.340
2022,9,10,22,18,7.36,29.401,102.178,5,ML,1.3,2022-09-10 22:18:07.360
2022,9,10,22,20,4.87,29.545,102.046,6,ML,1.5,2022-09-10 22:20:04.870
2022,9,10,22,28,42.52,29.643,102.025,5,ML,1.0,2022-09-10 22:28:42.520
2022,9,10,22,30,18.3,29.601,102.039,9,ML,0.4,2022-09-10 22:30:18.300
2022,9,10,22,30,57.44,29.622,102.041,6,ML,0.2,2022-09-10 22:30:57.440
2022,9,10,22,33,1.36,29.449,102.177,5,ML,0.9,2022-09-10 22:33:01.360
2022,9,10,22,37,47.47,29.561,104.635,9,ML,1.1,2022-09-10 22:37:47.470
2022,9,10,22,48,19.13,29.826,102.01,16,ML,1.4,2022-09-10 22:48:19.130
2022,9,10,22,53,25.14,29.503,102.04,4,ML,0.6,2022-09-10 22:53:25.140
2022,9,10,22,54,10.63,29.557,101.901,7,ML,0.7,2022-09-10 22:54:10.630
2022,9,10,23,2,6.59,29.81,101.985,2,ML,0.6,2022-09-10 23:02:06.590
2022,9,10,23,3,5.7,29.627,102.041,6,ML,1.2,2022-09-10 23:03:05.700
2022,9,10,23,4,5.19,29.515,102.201,7,ML,0.6,2022-09-10 23:04:05.190
2022,9,10,23,6,50.11,26.396,101.953,12,ML,1.0,2022-09-10 23:06:50.110
2022,9,10,23,9,39.59,29.746,102.005,1,ML,1.5,2022-09-10 23:09:39.590
2022,9,10,23,13,9.77,27.825,100.689,10,ML,1.8,2022-09-10 23:13:09.770
2022,9,10,23,15,53.33,29.625,102.043,4,ML,0.6,2022-09-10 23:15:53.330
2022,9,10,23,17,37.38,29.773,101.98,2,ML,0.7,2022-09-10 23:17:37.380
2022,9,10,23,19,6.28,29.54,102.018,3,ML,0.9,2022-09-10 23:19:06.280
2022,9,10,23,21,21.16,29.555,104.63,13,ML,0.9,2022-09-10 23:21:21.160
2022,9,10,23,26,14.09,29.473,102.157,9,ML,1.7,2022-09-10 23:26:14.090
2022,9,10,23,30,52.03,29.433,102.159,6,ML,1.4,2022-09-10 23:30:52.030
2022,9,10,23,49,8.52,29.643,102.023,5,ML,1.6,2022-09-10 23:49:08.520
2022,9,10,23,51,27.76,29.405,102.164,6,ML,1.1,2022-09-10 23:51:27.760
2022,9,10,23,52,43.97,29.65,101.981,7,ML,0.8,2022-09-10 23:52:43.970
2022,9,11,0,0,43.0,29.762,102.039,3,ML,0.9,2022-09-11 00:00:43.000
2022,9,11,0,4,41.53,29.581,101.971,12,ML,1.1,2022-09-11 00:04:41.530
2022,9,11,0,5,49.81,29.484,102.135,6,ML,0.0,2022-09-11 00:05:49.810
2022,9,11,0,7,11.46,25.761,105.278,10,ML,0.3,2022-09-11 00:07:11.460
2022,9,11,0,7,45.58,29.647,101.976,7,ML,1.8,2022-09-11 00:07:45.580
2022,9,11,0,10,52.63,26.275,101.094,15,ML,1.0,2022-09-11 00:10:52.630
2022,9,11,0,15,32.72,29.75,102.032,2,ML,0.7,2022-09-11 00:15:32.720
2022,9,11,0,27,3.93,29.633,102.031,7,ML,0.7,2022-09-11 00:27:03.930
2022,9,11,0,29,1.09,29.562,101.778,11,ML,1.3,2022-09-11 00:29:01.090
2022,9,11,0,39,31.64,29.558,101.924,6,ML,0.6,2022-09-11 00:39:31.640
2022,9,11,1,0,30.27,29.79,102.011,7,ML,0.1,2022-09-11 01:00:30.270
2022,9,11,1,5,23.35,29.545,102.038,6,ML,0.7,2022-09-11 01:05:23.350
2022,9,11,1,14,5.91,29.82,101.993,7,ML,0.3,2022-09-11 01:14:05.910
2022,9,11,1,16,31.48,29.4,102.142,6,ML,0.9,2022-09-11 01:16:31.480
2022,9,11,1,17,26.82,29.777,102.022,7,ML,0.8,2022-09-11 01:17:26.820
2022,9,11,1,19,3.34,25.533,100.629,11,ML,0.4,2022-09-11 01:19:03.340
2022,9,11,1,31,11.25,29.662,101.961,4,ML,1.0,2022-09-11 01:31:11.250
2022,9,11,1,31,21.43,29.841,101.977,12,ML,3.0,2022-09-11 01:31:21.430
2022,9,11,1,35,54.61,29.642,102.078,8,ML,0.3,2022-09-11 01:35:54.610
2022,9,11,1,40,46.35,29.479,102.161,5,ML,0.9,2022-09-11 01:40:46.350
2022,9,11,1,42,23.62,29.47,102.13,5,ML,0.7,2022-09-11 01:42:23.620
2022,9,11,1,44,38.13,29.562,102.005,8,ML,0.7,2022-09-11 01:44:38.130
2022,9,11,1,46,51.43,29.566,101.779,11,ML,1.2,2022-09-11 01:46:51.430
2022,9,11,1,54,3.19,29.732,102.035,5,ML,0.5,2022-09-11 01:54:03.190
2022,9,11,1,57,40.17,29.548,102.04,3,ML,1.4,2022-09-11 01:57:40.170
2022,9,11,1,59,49.4,29.685,102.07,9,ML,0.7,2022-09-11 01:59:49.400
2022,9,11,2,0,30.03,29.585,102.073,7,ML,0.4,2022-09-11 02:00:30.030
2022,9,11,2,2,35.05,29.478,102.156,4,ML,0.8,2022-09-11 02:02:35.050
2022,9,11,2,5,30.99,29.586,102.097,7,ML,2.1,2022-09-11 02:05:30.990
2022,9,11,2,8,10.62,29.618,102.027,5,ML,0.6,2022-09-11 02:08:10.620
2022,9,11,2,8,57.22,29.763,102.04,2,ML,0.7,2022-09-11 02:08:57.220
2022,9,11,2,9,18.42,26.975,102.892,12,ML,0.8,2022-09-11 02:09:18.420
2022,9,11,2,19,10.28,29.507,102.208,8,ML,0.8,2022-09-11 02:19:10.280
2022,9,11,2,19,12.32,23.498,101.534,16,ML,1.8,2022-09-11 02:19:12.320
2022,9,11,2,26,27.72,29.464,102.166,8,ML,0.8,2022-09-11 02:26:27.720
2022,9,11,2,28,47.72,29.408,102.189,6,ML,1.6,2022-09-11 02:28:47.720
2022,9,11,2,36,2.85,29.644,102.023,2,ML,1.3,2022-09-11 02:36:02.850
2022,9,11,2,42,41.06,29.57,101.774,11,ML,0.9,2022-09-11 02:42:41.060
2022,9,11,2,56,44.54,29.573,101.989,11,ML,1.9,2022-09-11 02:56:44.540
2022,9,11,3,0,37.13,29.771,102.032,1,ML,1.5,2022-09-11 03:00:37.130
2022,9,11,3,7,16.11,28.411,104.784,6,ML,1.4,2022-09-11 03:07:16.110
2022,9,11,3,8,44.13,29.433,102.149,7,ML,0.9,2022-09-11 03:08:44.130
2022,9,11,3,29,34.04,29.47,102.133,5,ML,0.7,2022-09-11 03:29:34.040
2022,9,11,3,38,11.94,29.403,102.165,6,ML,0.7,2022-09-11 03:38:11.940
2022,9,11,3,41,17.8,29.83,101.977,6,ML,0.8,2022-09-11 03:41:17.800
2022,9,11,3,44,55.36,29.611,102.055,8,ML,1.1,2022-09-11 03:44:55.360
2022,9,11,3,51,20.65,29.793,101.959,3,ML,0.8,2022-09-11 03:51:20.650
2022,9,11,3,53,55.49,29.794,101.964,2,ML,1.1,2022-09-11 03:53:55.490
2022,9,11,3,58,48.25,29.548,101.922,10,ML,0.8,2022-09-11 03:58:48.250
2022,9,11,4,0,21.15,29.568,102.128,6,ML,0.8,2022-09-11 04:00:21.150
2022,9,11,4,1,30.64,29.571,102.055,7,ML,0.6,2022-09-11 04:01:30.640
2022,9,11,4,3,51.93,29.616,102.051,9,ML,1.0,2022-09-11 04:03:51.930
2022,9,11,4,7,20.89,28.128,104.244,6,ML,0.7,2022-09-11 04:07:20.890
2022,9,11,4,10,19.59,29.822,101.98,6,ML,2.0,2022-09-11 04:10:19.590
2022,9,11,4,12,58.21,29.515,102.101,8,ML,1.3,2022-09-11 04:12:58.210
2022,9,11,4,14,43.76,29.523,102.108,6,ML,0.3,2022-09-11 04:14:43.760
2022,9,11,4,15,43.67,29.54,101.931,10,ML,1.2,2022-09-11 04:15:43.670
2022,9,11,4,18,7.64,29.532,102.02,7,ML,1.1,2022-09-11 04:18:07.640
2022,9,11,4,22,5.83,29.639,102.025,8,ML,0.9,2022-09-11 04:22:05.830
2022,9,11,4,22,56.87,29.397,102.188,3,ML,0.9,2022-09-11 04:22:56.870
2022,9,11,4,25,25.47,29.788,101.97,8,ML,0.5,2022-09-11 04:25:25.470
2022,9,11,4,30,38.61,29.433,102.144,8,ML,1.7,2022-09-11 04:30:38.610
2022,9,11,4,31,56.79,29.489,102.183,8,ML,1.2,2022-09-11 04:31:56.790
2022,9,11,4,34,38.29,29.798,101.965,2,ML,1.3,2022-09-11 04:34:38.290
2022,9,11,4,36,51.01,29.224,102.328,10,ML,1.1,2022-09-11 04:36:51.010
2022,9,11,4,37,37.2,29.749,102.036,8,ML,0.6,2022-09-11 04:37:37.200
2022,9,11,4,38,20.09,29.514,101.884,6,ML,1.2,2022-09-11 04:38:20.090
2022,9,11,4,41,11.56,29.513,101.95,9,ML,1.7,2022-09-11 04:41:11.560
2022,9,11,4,41,51.52,29.63,102.007,8,ML,1.7,2022-09-11 04:41:51.520
2022,9,11,4,43,57.65,29.622,102.047,9,ML,1.3,2022-09-11 04:43:57.650
2022,9,11,4,45,57.33,29.575,101.996,9,ML,1.1,2022-09-11 04:45:57.330
2022,9,11,4,48,38.03,29.843,101.992,9,ML,1.0,2022-09-11 04:48:38.030
2022,9,11,4,49,56.45,29.647,101.998,10,ML,0.7,2022-09-11 04:49:56.450
2022,9,11,4,56,43.52,29.828,101.979,7,ML,1.0,2022-09-11 04:56:43.520
2022,9,11,4,57,57.9,25.473,100.215,9,ML,0.7,2022-09-11 04:57:57.900
2022,9,11,4,58,5.2,29.824,101.983,5,ML,0.4,2022-09-11 04:58:05.200
2022,9,11,4,59,31.45,29.781,101.973,6,ML,0.7,2022-09-11 04:59:31.450
2022,9,11,4,59,38.45,29.831,102.007,9,ML,0.6,2022-09-11 04:59:38.450
2022,9,11,5,1,5.71,29.555,102.027,10,ML,0.9,2022-09-11 05:01:05.710
2022,9,11,5,2,24.31,29.792,101.963,6,ML,1.6,2022-09-11 05:02:24.310
2022,9,11,5,3,30.64,29.819,101.985,6,ML,0.7,2022-09-11 05:03:30.640
2022,9,11,5,12,27.08,29.832,101.984,7,ML,1.2,2022-09-11 05:12:27.080
2022,9,11,5,19,54.33,23.52,101.552,17,ML,1.2,2022-09-11 05:19:54.330
2022,9,11,5,25,39.88,29.56,101.78,12,ML,2.3,2022-09-11 05:25:39.880
2022,9,11,5,28,16.75,29.341,105.639,4,ML,2.6,2022-09-11 05:28:16.750
2022,9,11,5,29,39.92,29.509,102.197,11,ML,1.3,2022-09-11 05:29:39.920
2022,9,11,5,34,52.55,29.648,104.691,5,ML,2.2,2022-09-11 05:34:52.550
2022,9,11,5,39,18.73,29.812,102.005,3,ML,0.8,2022-09-11 05:39:18.730
2022,9,11,5,40,23.79,29.827,101.986,10,ML,1.6,2022-09-11 05:40:23.790
2022,9,11,5,43,49.1,29.625,102.005,6,ML,1.7,2022-09-11 05:43:49.100
2022,9,11,5,53,28.5,29.219,102.341,11,ML,1.1,2022-09-11 05:53:28.500
2022,9,11,5,54,47.63,29.521,102.096,7,ML,0.8,2022-09-11 05:54:47.630
2022,9,11,5,56,33.27,29.952,101.945,5,ML,1.8,2022-09-11 05:56:33.270
2022,9,11,5,59,21.29,29.545,102.045,9,ML,2.4,2022-09-11 05:59:21.290
2022,9,11,6,4,3.5,29.804,101.997,6,ML,2.0,2022-09-11 06:04:03.500
2022,9,11,6,4,39.99,27.023,103.392,18,ML,1.5,2022-09-11 06:04:39.990
2022,9,11,6,5,12.23,28.464,104.742,10,ML,1.8,2022-09-11 06:05:12.230
2022,9,11,6,5,17.25,29.437,102.15,7,ML,0.9,2022-09-11 06:05:17.250
2022,9,11,6,7,27.53,29.802,102.0,6,ML,1.4,2022-09-11 06:07:27.530
2022,9,11,6,11,10.31,29.813,102.005,10,ML,0.6,2022-09-11 06:11:10.310
2022,9,11,6,18,59.45,29.817,101.984,5,ML,1.1,2022-09-11 06:18:59.450
2022,9,11,6,23,59.8,29.952,101.946,5,ML,2.5,2022-09-11 06:23:59.800
2022,9,11,6,26,49.76,29.246,102.298,12,ML,2.0,2022-09-11 06:26:49.760
2022,9,11,6,30,52.65,29.428,104.651,1,ML,1.6,2022-09-11 06:30:52.650
2022,9,11,6,31,15.29,29.638,102.01,3,ML,0.6,2022-09-11 06:31:15.290
2022,9,11,6,33,4.31,29.199,102.21,15,ML,0.9,2022-09-11 06:33:04.310
2022,9,11,6,34,34.9,29.82,102.002,5,ML,0.6,2022-09-11 06:34:34.900
2022,9,11,6,34,56.8,29.437,102.147,8,ML,1.6,2022-09-11 06:34:56.800
2022,9,11,6,35,50.22,29.644,101.996,7,ML,1.0,2022-09-11 06:35:50.220
2022,9,11,6,44,31.05,29.643,102.067,5,ML,0.5,2022-09-11 06:44:31.050
2022,9,11,6,50,9.74,29.625,101.991,9,ML,1.2,2022-09-11 06:50:09.740
2022,9,11,7,2,19.87,29.952,101.949,6,ML,0.6,2022-09-11 07:02:19.870
2022,9,11,7,3,51.17,29.246,102.288,12,ML,1.6,2022-09-11 07:03:51.170
2022,9,11,7,7,52.99,29.95,101.95,5,ML,1.6,2022-09-11 07:07:52.990
2022,9,11,7,9,53.79,29.952,101.934,5,ML,0.6,2022-09-11 07:09:53.790
2022,9,11,7,12,26.9,29.947,101.949,6,ML,0.9,2022-09-11 07:12:26.900
2022,9,11,7,20,20.03,29.57,102.091,3,ML,1.4,2022-09-11 07:20:20.030
2022,9,11,7,21,8.96,29.566,102.09,7,ML,1.5,2022-09-11 07:21:08.960
2022,9,11,7,27,9.71,29.575,102.115,8,ML,1.4,2022-09-11 07:27:09.710
2022,9,11,7,29,14.18,29.571,102.101,7,ML,1.3,2022-09-11 07:29:14.180
2022,9,11,7,36,37.84,29.823,101.982,6,ML,2.3,2022-09-11 07:36:37.840
2022,9,11,7,44,5.59,29.818,101.974,6,ML,1.1,2022-09-11 07:44:05.590
2022,9,11,7,48,52.37,29.826,101.986,8,ML,1.1,2022-09-11 07:48:52.370
2022,9,11,7,53,28.69,29.44,102.156,5,ML,0.7,2022-09-11 07:53:28.690
2022,9,11,7,57,50.94,29.626,102.1,7,ML,1.6,2022-09-11 07:57:50.940
2022,9,11,8,4,39.09,29.735,102.022,4,ML,1.4,2022-09-11 08:04:39.090
2022,9,11,8,7,56.93,29.605,102.027,8,ML,1.0,2022-09-11 08:07:56.930
2022,9,11,8,21,50.71,29.623,102.039,4,ML,1.1,2022-09-11 08:21:50.710
2022,9,11,8,23,9.57,29.481,102.108,5,ML,0.8,2022-09-11 08:23:09.570
2022,9,11,8,26,44.84,29.949,101.945,5,ML,2.5,2022-09-11 08:26:44.840
2022,9,11,8,32,2.48,29.542,102.034,2,ML,1.2,2022-09-11 08:32:02.480
2022,9,11,8,42,55.45,29.161,102.256,14,ML,1.2,2022-09-11 08:42:55.450
2022,9,11,8,46,20.19,28.438,104.746,7,ML,1.4,2022-09-11 08:46:20.190
2022,9,11,8,59,8.22,29.951,101.936,5,ML,1.4,2022-09-11 08:59:08.220
2022,9,11,9,6,57.65,28.399,104.607,13,ML,0.9,2022-09-11 09:06:57.650
2022,9,11,9,8,48.73,29.623,102.095,6,ML,1.3,2022-09-11 09:08:48.730
2022,9,11,9,10,54.82,29.733,102.03,5,ML,0.9,2022-09-11 09:10:54.820
2022,9,11,9,18,26.02,29.624,102.037,8,ML,1.5,2022-09-11 09:18:26.020
2022,9,11,9,19,44.87,29.644,102.048,3,ML,0.8,2022-09-11 09:19:44.870
2022,9,11,9,23,31.22,29.542,102.047,11,ML,0.8,2022-09-11 09:23:31.220
2022,9,11,9,43,42.14,29.541,102.015,4,ML,2.2,2022-09-11 09:43:42.140
2022,9,11,9,53,44.7,29.629,102.049,5,ML,1.1,2022-09-11 09:53:44.700
2022,9,11,10,4,23.44,29.635,102.306,17,ML,1.2,2022-09-11 10:04:23.440
2022,9,11,10,12,53.82,29.649,101.984,9,ML,1.1,2022-09-11 10:12:53.820
2022,9,11,10,18,3.29,29.657,102.056,3,ML,0.8,2022-09-11 10:18:03.290
2022,9,11,10,35,18.26,29.658,102.096,10,ML,0.6,2022-09-11 10:35:18.260
2022,9,11,10,35,44.1,29.481,102.084,8,ML,0.7,2022-09-11 10:35:44.100
2022,9,11,10,55,41.84,29.623,102.013,5,ML,0.7,2022-09-11 10:55:41.840
2022,9,11,11,8,56.03,27.86,100.735,13,ML,0.9,2022-09-11 11:08:56.030
2022,9,11,11,9,50.09,29.953,101.959,6,ML,0.8,2022-09-11 11:09:50.090
2022,9,11,11,13,23.36,29.528,102.178,4,ML,1.3,2022-09-11 11:13:23.360
2022,9,11,11,17,29.01,29.949,101.96,6,ML,0.9,2022-09-11 11:17:29.010
2022,9,11,11,18,25.89,29.955,101.946,5,ML,1.7,2022-09-11 11:18:25.890
2022,9,11,11,30,52.64,29.966,101.949,4,ML,1.1,2022-09-11 11:30:52.640
2022,9,11,11,38,32.25,29.751,102.009,3,ML,0.7,2022-09-11 11:38:32.250
2022,9,11,11,41,53.65,29.516,102.1,7,ML,1.2,2022-09-11 11:41:53.650
2022,9,11,11,42,36.38,29.947,101.954,7,ML,1.2,2022-09-11 11:42:36.380
2022,9,11,11,55,44.99,29.489,102.214,12,ML,0.6,2022-09-11 11:55:44.990
2022,9,11,11,56,55.93,29.953,101.95,2,ML,1.5,2022-09-11 11:56:55.930
2022,9,11,11,57,45.87,29.623,102.001,9,ML,0.7,2022-09-11 11:57:45.870
2022,9,11,12,1,41.52,29.553,101.906,9,ML,1.1,2022-09-11 12:01:41.520
2022,9,11,12,9,58.21,29.948,101.95,6,ML,0.6,2022-09-11 12:09:58.210
2022,9,11,12,14,58.22,29.95,101.95,6,ML,0.9,2022-09-11 12:14:58.220
2022,9,11,12,20,54.45,29.954,101.939,5,ML,1.9,2022-09-11 12:20:54.450
2022,9,11,12,23,13.57,29.8,102.009,6,ML,1.0,2022-09-11 12:23:13.570
2022,9,11,12,29,16.91,29.427,102.153,8,ML,1.5,2022-09-11 12:29:16.910
2022,9,11,12,29,54.06,29.946,101.948,6,ML,1.2,2022-09-11 12:29:54.060
2022,9,11,12,31,32.81,29.95,101.943,6,ML,1.0,2022-09-11 12:31:32.810
2022,9,11,12,36,25.16,29.949,101.944,5,ML,1.2,2022-09-11 12:36:25.160
2022,9,11,12,37,42.15,29.951,101.945,5,ML,2.1,2022-09-11 12:37:42.150
2022,9,11,12,39,30.93,29.501,102.208,12,ML,0.8,2022-09-11 12:39:30.930
2022,9,11,12,40,44.94,29.51,102.182,10,ML,0.7,2022-09-11 12:40:44.940
2022,9,11,12,44,44.15,29.947,101.939,5,ML,1.1,2022-09-11 12:44:44.150
2022,9,11,12,45,51.0,29.951,101.941,8,ML,1.1,2022-09-11 12:45:51.000
2022,9,11,12,46,47.67,29.608,101.947,3,ML,1.4,2022-09-11 12:46:47.670
2022,9,11,12,47,22.13,29.953,101.942,6,ML,1.8,2022-09-11 12:47:22.130
2022,9,11,12,50,48.2,29.948,101.941,5,ML,1.1,2022-09-11 12:50:48.200
2022,9,11,12,54,31.53,29.812,101.993,9,ML,1.8,2022-09-11 12:54:31.530
2022,9,11,13,17,21.29,29.792,102.009,6,ML,1.1,2022-09-11 13:17:21.290
2022,9,11,13,20,10.58,29.949,101.952,9,ML,0.7,2022-09-11 13:20:10.580
2022,9,11,13,20,31.35,29.949,101.95,6,ML,0.9,2022-09-11 13:20:31.350
2022,9,11,13,23,35.89,29.433,102.158,10,ML,1.7,2022-09-11 13:23:35.890
2022,9,11,13,27,8.4,29.608,101.925,10,ML,1.4,2022-09-11 13:27:08.400
2022,9,11,13,33,56.74,29.43,102.156,7,ML,1.3,2022-09-11 13:33:56.740
2022,9,11,13,34,50.08,29.541,104.648,19,ML,1.4,2022-09-11 13:34:50.080
2022,9,11,13,41,39.13,29.562,102.117,10,ML,0.8,2022-09-11 13:41:39.130
2022,9,11,13,44,4.71,29.419,102.165,6,ML,1.5,2022-09-11 13:44:04.710
2022,9,11,13,50,18.15,29.558,102.04,5,ML,1.0,2022-09-11 13:50:18.150
2022,9,11,13,50,39.21,29.412,102.189,5,ML,1.2,2022-09-11 13:50:39.210
2022,9,11,13,55,55.89,29.562,101.979,11,ML,1.2,2022-09-11 13:55:55.890
2022,9,11,14,1,51.21,29.949,101.947,6,ML,1.2,2022-09-11 14:01:51.210
2022,9,11,14,2,44.09,29.947,101.948,6,ML,1.1,2022-09-11 14:02:44.090
2022,9,11,14,11,26.52,29.505,102.198,11,ML,1.3,2022-09-11 14:11:26.520
2022,9,11,14,22,57.33,23.366,100.478,10,ML,1.6,2022-09-11 14:22:57.330
2022,9,11,14,29,34.66,29.64,102.087,9,ML,1.5,2022-09-11 14:29:34.660
2022,9,11,14,30,4.76,29.95,101.946,5,ML,1.7,2022-09-11 14:30:04.760
2022,9,11,14,33,29.17,29.954,101.945,8,ML,3.2,2022-09-11 14:33:29.170
2022,9,11,14,34,3.11,29.952,101.952,6,ML,1.9,2022-09-11 14:34:03.110
2022,9,11,14,37,29.27,29.95,101.947,6,ML,2.2,2022-09-11 14:37:29.270
2022,9,11,14,39,34.36,29.948,101.953,6,ML,1.5,2022-09-11 14:39:34.360
2022,9,11,14,41,12.05,29.429,102.162,7,ML,1.8,2022-09-11 14:41:12.050
2022,9,11,14,43,12.49,29.478,102.199,9,ML,1.3,2022-09-11 14:43:12.490
2022,9,11,14,44,46.58,29.832,101.979,6,ML,2.8,2022-09-11 14:44:46.580
2022,9,11,14,45,33.27,29.952,101.943,5,ML,1.3,2022-09-11 14:45:33.270
2022,9,11,14,49,3.64,29.601,101.999,4,ML,0.9,2022-09-11 14:49:03.640
2022,9,11,14,49,16.19,29.439,102.159,9,ML,2.0,2022-09-11 14:49:16.190
2022,9,11,14,51,43.04,29.952,101.945,6,ML,2.7,2022-09-11 14:51:43.040
2022,9,11,14,52,27.44,29.947,101.947,5,ML,2.8,2022-09-11 14:52:27.440
2022,9,11,14,53,42.61,29.949,101.961,6,ML,1.3,2022-09-11 14:53:42.610
2022,9,11,14,54,2.37,29.948,101.951,6,ML,1.2,2022-09-11 14:54:02.370
2022,9,11,14,54,54.53,29.948,101.946,5,ML,1.2,2022-09-11 14:54:54.530
2022,9,11,15,0,19.26,29.95,101.944,6,ML,1.8,2022-09-11 15:00:19.260
2022,9,11,15,4,50.25,25.527,105.608,10,ML,1.0,2022-09-11 15:04:50.250
2022,9,11,15,10,21.63,28.278,104.986,15,ML,0.5,2022-09-11 15:10:21.630
2022,9,11,15,10,53.08,29.44,102.137,7,ML,1.0,2022-09-11 15:10:53.080
2022,9,11,15,15,26.83,29.539,101.934,9,ML,1.7,2022-09-11 15:15:26.830
2022,9,11,15,19,21.9,29.597,102.028,3,ML,0.7,2022-09-11 15:19:21.900
2022,9,11,15,22,53.87,29.798,101.968,2,ML,1.3,2022-09-11 15:22:53.870
2022,9,11,15,23,11.02,29.954,101.944,5,ML,2.0,2022-09-11 15:23:11.020
2022,9,11,15,25,29.6,29.95,101.951,5,ML,1.1,2022-09-11 15:25:29.600
2022,9,11,15,26,37.99,29.589,102.041,2,ML,1.0,2022-09-11 15:26:37.990
2022,9,11,15,35,16.73,29.946,101.947,6,ML,1.1,2022-09-11 15:35:16.730
2022,9,11,15,46,4.29,29.956,101.946,5,ML,1.4,2022-09-11 15:46:04.290
2022,9,11,15,54,25.28,29.411,102.188,5,ML,0.5,2022-09-11 15:54:25.280
2022,9,11,15,56,5.86,29.56,101.955,8,ML,2.4,2022-09-11 15:56:05.860
2022,9,11,15,57,49.69,29.461,102.154,3,ML,1.4,2022-09-11 15:57:49.690
2022,9,11,16,0,54.99,29.64,102.095,5,ML,0.8,2022-09-11 16:00:54.990
2022,9,11,16,5,40.84,29.536,101.933,7,ML,1.6,2022-09-11 16:05:40.840
2022,9,11,16,6,3.35,29.948,101.954,6,ML,1.9,2022-09-11 16:06:03.350
2022,9,11,16,14,14.04,29.427,102.179,5,ML,1.3,2022-09-11 16:14:14.040
2022,9,11,16,17,22.64,29.949,101.945,5,ML,1.9,2022-09-11 16:17:22.640
2022,9,11,16,19,14.2,29.568,101.996,3,ML,1.8,2022-09-11 16:19:14.200
2022,9,11,16,43,31.81,29.419,102.18,7,ML,1.1,2022-09-11 16:43:31.810
2022,9,11,17,5,35.1,28.089,105.095,4,ML,1.2,2022-09-11 17:05:35.100
2022,9,11,17,5,37.79,29.518,101.915,7,ML,1.6,2022-09-11 17:05:37.790
2022,9,11,17,7,34.38,29.522,101.915,7,ML,1.6,2022-09-11 17:07:34.380
2022,9,11,17,17,53.11,29.788,102.036,7,ML,1.1,2022-09-11 17:17:53.110
2022,9,11,17,20,15.49,29.94,101.942,7,ML,0.5,2022-09-11 17:20:15.490
2022,9,11,17,38,23.56,29.95,101.947,6,ML,0.8,2022-09-11 17:38:23.560
2022,9,11,17,41,11.01,29.948,101.946,3,ML,1.0,2022-09-11 17:41:11.010
